client,SMS Pack,Voix Pack,Data Pack,Choco1,Choco2
628043819,0,0,0,0,1
622581157,0,1,1,1,0
625990794,0,1,0,1,0
622677866,1,0,0,0,0
620526666,0,0,0,1,1
623080625,0,0,1,0,0
628476257,0,0,1,1,0
627930922,1,0,0,1,0
623417623,0,0,0,1,1
629159518,1,1,1,1,1
623928159,1,0,0,1,1
623727301,0,0,0,1,0
621907263,1,0,1,1,1
626461501,0,1,1,0,0
622674027,0,1,1,1,1
627304699,1,0,1,1,0
623795153,0,1,1,1,1
624600084,0,0,0,0,1
622590402,0,0,0,0,0
626015040,1,1,1,0,0
620502332,0,0,0,0,0
629677430,0,0,0,1,0
624554270,1,1,0,1,1
627981594,1,0,0,1,1
624088704,0,1,0,1,1
628539764,1,1,1,0,0
626811518,1,0,1,0,0
623330636,0,0,0,0,1
622729830,1,0,1,1,1
620076956,1,1,0,0,1
623519229,1,0,0,1,1
620409328,1,1,0,1,1
625144073,1,0,0,0,0
620427405,0,0,1,1,0
623080492,1,1,1,0,1
622097960,0,1,0,1,1
628025378,0,1,0,1,1
626516892,0,1,1,0,0
620211934,0,0,1,1,0
628323906,1,0,1,0,1
623936971,0,1,0,0,1
626194881,1,1,0,0,0
620224145,1,0,0,0,0
628965140,0,0,1,1,0
627010576,0,1,0,0,1
626740259,0,1,1,1,1
623323801,0,1,0,1,0
623271594,1,1,1,1,0
629630125,1,0,1,0,0
621625622,1,1,0,0,1
626315042,1,1,1,1,1
623609436,0,0,1,0,0
624335902,0,1,1,1,0
627400534,0,0,0,1,1
626435544,1,0,0,1,0
629600119,0,1,0,1,1
620261683,0,0,0,0,1
629175879,0,1,1,0,1
629951960,1,1,1,1,0
622123092,0,1,0,0,1
629400383,0,1,0,1,1
625972024,0,0,0,0,1
627499105,1,1,0,0,1
626716758,0,1,0,1,1
623522872,1,1,1,1,0
623849916,0,1,1,0,1
624919905,1,0,1,0,1
625280292,0,1,0,0,1
627876832,0,1,1,0,0
627264449,0,0,1,1,1
626664516,0,0,1,1,0
628094804,1,1,0,0,0
628443343,1,0,0,0,0
624289510,0,0,0,0,1
629649278,1,1,1,1,1
626739274,0,0,1,1,0
628557602,0,0,1,1,0
625027605,1,1,1,0,1
628616748,1,0,0,0,0
629824137,1,1,1,1,1
628979839,1,0,1,0,0
629120535,1,1,0,0,0
622334392,0,0,1,1,0
628964592,1,0,0,0,1
625297174,1,1,1,0,1
629967480,1,0,0,0,1
623152456,1,1,0,0,1
627624823,0,0,0,0,0
625029692,0,0,1,1,1
624813209,0,0,1,1,0
629743594,0,1,1,0,1
622895384,0,0,1,0,1
623284250,0,1,0,0,1
620712672,0,1,0,0,0
621195271,0,0,0,1,1
622438068,0,0,1,0,1
624477117,1,0,1,1,1
628366395,0,1,1,1,1
625309705,1,0,1,1,0
623535226,0,0,1,1,0
626807674,1,1,1,1,1
621227653,0,0,0,0,0
620982223,1,0,0,1,0
621217630,1,0,1,0,0
629495692,0,0,1,1,1
629674220,0,0,1,1,1
623574127,0,0,0,1,1
629546324,1,1,0,1,0
620307690,0,0,0,0,1
629326272,0,0,1,1,0
624600097,0,1,0,1,1
620712467,0,0,0,0,0
621423218,1,1,1,0,0
624558065,0,0,0,0,1
625538596,0,0,1,0,0
621366335,0,1,1,1,1
621663691,1,1,0,1,0
629617011,1,1,0,0,0
622468467,0,1,1,0,0
620013682,1,1,0,1,1
624019124,0,1,0,1,1
622883603,0,0,0,0,0
626168568,0,1,1,0,0
626313492,1,1,0,0,1
623084872,1,1,0,1,1
623185683,0,1,1,0,0
622607021,1,1,0,0,0
620558183,0,1,0,1,0
629562966,0,1,1,0,1
625432873,1,0,1,0,1
624086660,0,1,0,1,0
624920961,1,1,0,0,0
626260385,0,1,0,0,1
629272034,0,1,0,1,1
624351032,0,1,1,1,1
628582103,1,0,1,1,1
623267410,1,0,0,0,1
628364932,0,0,0,1,0
622786007,0,1,0,0,0
625795287,0,0,1,0,0
629614748,1,1,0,1,1
622471629,0,1,1,1,0
623131488,0,1,0,1,1
628408505,0,0,1,0,1
627941559,0,1,1,1,1
626983431,1,0,0,0,0
626043748,0,0,0,1,0
620020938,1,0,1,1,1
627671738,1,0,0,0,0
620100371,0,0,1,1,0
621683171,1,0,0,1,0
629620354,1,1,0,0,0
625293943,0,0,1,1,0
620167147,0,1,1,0,0
621128803,1,1,1,1,1
620005044,1,1,0,1,0
624241485,0,1,0,1,0
624030578,1,1,0,0,0
624123702,1,1,0,1,0
626195546,0,1,0,0,1
625572226,1,1,1,1,1
629331146,0,0,1,1,0
624459278,0,0,1,1,1
621288698,0,1,0,0,1
625854730,0,0,1,0,0
622196464,1,0,1,0,0
628450766,1,0,1,0,1
628973060,0,1,0,1,0
629320975,0,1,1,1,0
625174232,0,1,1,0,0
626994025,1,1,0,0,0
623099359,0,0,1,1,0
620028273,1,1,0,1,0
626914164,1,1,0,1,1
620514577,1,1,1,0,1
624787151,1,1,1,1,0
625822124,1,1,1,0,0
622944924,0,0,1,1,0
624949035,1,1,0,0,1
624055759,1,1,0,0,1
621338527,1,0,1,1,0
622419265,1,1,0,0,1
625410179,0,1,1,1,1
629682135,1,0,1,1,1
620781090,0,1,0,0,1
620441535,0,1,0,1,1
624530528,0,1,1,1,1
629927639,0,0,1,0,0
620891262,0,0,1,0,1
620412338,0,0,1,1,0
625432428,0,0,0,0,1
622236261,1,0,1,0,1
624719644,1,1,1,0,1
623287162,1,1,1,0,0
624510593,1,0,1,1,1
624501343,1,0,1,0,1
622092819,1,0,0,1,0
620711737,1,0,1,1,0
622797088,1,0,1,1,1
621280287,0,1,0,0,0
622290878,0,0,0,1,0
627022384,0,0,1,0,1
622388948,1,0,1,1,1
629937309,1,0,1,0,0
623698787,0,0,0,1,1
625571409,1,0,0,1,0
628254314,1,1,0,1,0
626494906,0,1,1,0,1
621011262,0,1,1,1,1
620796315,1,1,1,1,1
623913999,0,1,0,1,0
622968036,0,1,0,1,1
620199014,0,1,0,1,1
629220849,1,0,1,1,0
621650449,0,1,0,0,0
625874836,0,0,0,0,1
625071246,1,1,0,0,0
627906550,1,0,0,0,0
628649243,1,0,0,1,0
629564779,1,0,0,1,0
621791510,0,1,1,0,0
626476113,1,0,0,0,1
628302264,0,0,1,0,0
629961296,0,0,0,0,0
626766011,1,1,0,0,1
626039732,0,1,1,0,1
629985996,1,0,0,1,1
623572663,0,1,1,0,1
622262881,0,0,0,1,0
620743297,0,0,0,0,1
620415849,1,0,0,0,1
622815300,0,1,1,0,0
627497786,0,1,0,1,0
629257956,1,0,1,0,1
628636220,0,0,1,1,0
621039621,1,1,1,0,1
628212760,0,1,1,0,0
623720905,1,0,1,1,0
626822612,1,1,1,0,1
620173919,1,1,1,0,1
625013486,0,1,0,1,1
626932145,1,1,1,1,1
621834469,0,0,0,1,1
624532378,0,0,0,1,0
624824647,0,1,1,1,0
622358201,0,1,1,1,1
621570160,0,1,1,0,0
621544872,0,0,0,1,0
629725966,0,0,0,1,0
625515980,0,0,0,1,1
626809116,0,1,1,1,0
625143351,0,1,1,0,0
626543393,1,1,0,1,0
627853516,0,1,1,1,1
623583687,0,0,1,1,0
626210678,0,1,1,0,1
623611192,0,1,1,0,1
621645337,1,0,1,1,1
627655413,1,0,1,0,1
625485315,1,0,0,1,1
622702320,0,1,1,0,1
624066541,1,0,1,1,1
624322081,1,0,0,1,1
626988395,0,1,0,1,0
624324338,0,0,0,0,0
621031300,0,0,1,1,0
628223236,1,0,1,1,0
625444080,0,0,0,0,1
628966317,1,1,0,0,1
625772020,1,0,0,1,1
622144914,0,0,1,1,0
623737977,0,0,0,1,0
626592543,0,0,1,0,1
627462725,0,1,1,1,1
625095823,0,0,1,0,0
625600461,1,1,1,0,0
628584378,0,1,0,0,1
623678645,0,0,0,0,1
628602130,1,0,0,1,1
626311878,0,1,1,1,0
620451886,0,1,0,0,0
626672170,1,1,0,0,0
629825130,1,0,0,0,1
627582228,0,1,0,1,1
623723572,0,0,1,0,1
624951241,1,1,1,0,0
624699223,0,0,1,1,0
624447156,1,0,1,1,1
626056145,0,0,0,1,1
622312672,0,1,1,0,0
620890716,0,0,0,0,1
620493320,0,0,1,0,0
626384227,1,0,0,0,0
626572623,0,0,0,1,1
626322402,0,0,1,1,1
620960577,0,0,1,1,1
623500325,1,0,0,1,1
626377134,1,0,1,0,1
620434962,0,1,1,0,1
621729304,1,1,1,0,1
621235998,0,0,0,1,0
620026301,1,1,0,0,1
626232982,1,1,1,0,0
622291980,0,0,0,1,1
620925460,1,1,1,1,0
620437102,1,1,0,1,0
628250134,0,1,0,0,0
627995923,0,0,1,1,0
621731716,1,1,1,1,0
628662573,0,1,0,1,1
629922625,0,0,1,0,0
626904091,0,0,1,1,0
627195767,1,0,0,1,1
625305868,0,1,1,1,0
626893077,0,0,0,0,1
628920460,1,1,1,0,0
626333518,0,1,0,1,1
627579519,1,0,0,0,0
620158185,0,0,1,1,0
624565636,0,0,1,0,0
627725636,1,0,1,0,1
628790038,1,0,0,0,0
625484944,1,0,0,1,0
622426178,1,0,0,1,1
625328670,1,1,1,0,0
626686793,0,1,1,0,0
623470210,1,0,1,0,0
620281176,1,1,1,1,1
622348389,1,1,1,0,1
627033629,0,1,1,1,1
628241042,0,0,1,0,0
627857438,1,1,1,0,1
625115642,1,1,1,1,0
628921393,0,0,1,0,1
624701733,0,0,0,1,0
621909043,1,0,1,1,0
623190466,0,0,1,0,0
624271249,1,0,1,0,0
629039049,0,1,0,0,1
621436678,1,1,1,0,1
622965112,0,1,1,0,1
622521340,1,0,0,0,0
627348554,1,0,1,0,0
628655519,1,0,0,0,1
621266777,1,1,0,0,1
620190580,1,0,0,0,1
625960550,1,1,0,1,1
621179105,1,0,0,0,1
626152164,0,0,1,1,0
620390048,1,1,1,0,0
628805953,0,1,0,0,0
625417767,1,1,1,0,1
620489023,1,0,1,1,1
628440977,0,0,1,0,0
627107425,0,0,1,1,0
623777380,1,1,0,1,0
620541923,1,0,0,0,0
627735964,0,1,0,1,0
623043098,1,0,0,0,0
625068439,0,1,1,0,0
621312292,1,1,1,1,1
629529105,0,0,1,1,1
624954764,1,1,1,1,1
622052459,1,1,1,0,1
621636854,1,1,0,1,1
624021703,1,1,1,1,1
625497863,1,1,0,1,0
620455421,0,0,0,1,0
629721825,0,1,0,1,1
629543138,0,0,0,0,1
621847577,1,0,0,0,0
625128639,0,0,1,1,1
628392146,0,1,1,1,1
622760829,0,1,0,0,0
623402321,0,0,0,0,1
629141685,1,0,0,0,0
620817243,1,0,1,0,0
629508239,1,0,1,0,0
622912989,1,1,1,0,0
628879715,1,0,1,0,0
622997313,1,0,1,1,1
623901545,1,1,0,0,0
620752407,0,0,1,1,1
621994085,0,0,0,1,0
622312010,0,1,0,0,1
627649895,1,0,1,1,1
621112812,1,1,1,1,0
627715291,1,1,1,0,0
629597591,1,1,1,1,1
624319439,1,0,0,0,1
624281161,1,1,0,0,0
628025356,1,1,0,0,1
628905561,0,0,0,0,0
627157010,0,1,0,0,0
624119770,0,1,0,0,1
623139268,0,0,1,1,0
620190873,1,0,0,0,1
627042675,0,0,0,1,0
629912259,1,1,0,1,0
625563624,0,1,0,1,0
625744716,1,1,1,1,1
621296192,1,1,0,1,0
627344859,1,0,1,0,0
625111171,1,0,1,0,1
623520080,0,1,0,0,1
629751042,0,1,1,1,0
625874858,0,1,1,0,1
620545562,1,0,0,0,1
629207645,1,1,0,0,0
627111372,0,0,0,0,1
626032137,0,0,0,1,0
629524181,0,1,1,1,0
625164467,0,0,1,0,1
620121958,0,0,0,0,0
621762216,1,1,0,0,1
628861753,0,1,0,0,1
625785244,0,1,0,0,1
621778593,0,0,0,0,1
628755480,1,1,0,1,1
623514478,0,1,0,1,0
628593715,1,1,0,0,1
627878962,0,1,1,1,0
629630973,0,1,1,0,0
628782957,1,1,1,0,1
628218263,0,1,0,1,0
623906850,1,1,1,0,1
623231532,0,1,1,1,0
620101437,0,0,0,1,1
624514901,0,0,1,0,0
629754529,0,0,0,0,0
625359892,1,0,1,1,0
622869805,1,1,1,1,1
623429354,1,1,1,0,1
623696300,1,0,1,0,1
627181544,0,1,0,0,0
629354274,1,1,1,0,0
623305846,0,0,0,0,0
621996617,0,1,0,1,1
620199195,1,1,1,0,0
624863852,1,0,1,0,0
628059561,1,0,1,0,1
629171157,1,1,1,0,1
620753101,1,0,0,0,1
622580930,1,1,1,1,0
628112951,1,1,0,1,0
621333435,1,0,0,1,1
628681856,1,0,0,1,0
627886475,0,1,0,1,0
620995107,0,0,1,1,1
629689660,1,1,0,0,0
628551614,0,0,0,0,0
624048056,0,1,1,1,0
626906561,1,0,0,1,1
620197051,0,1,0,1,1
622862771,1,0,1,1,0
625542117,1,0,1,0,0
622739612,1,1,0,1,0
620547823,1,1,0,1,1
629179896,0,1,0,1,0
629401431,1,1,1,0,1
625849071,0,0,1,0,0
624706590,1,1,0,1,0
629710370,0,1,0,1,0
623258792,1,0,0,1,1
622920429,1,1,0,0,0
628107014,0,1,0,1,1
629705526,1,1,0,1,0
627574212,1,1,0,0,0
629719697,0,0,1,0,1
624806163,0,1,1,1,0
623238152,0,0,1,1,1
623703743,1,0,1,0,1
626793399,0,0,1,0,0
621818291,0,1,0,0,1
622050648,1,0,1,1,1
623415464,1,0,0,1,1
620122062,0,0,0,1,0
621004048,1,1,1,0,0
628295840,1,1,0,1,0
623322135,1,1,0,0,0
629265450,0,1,1,0,1
620584385,1,0,0,1,0
625017619,1,1,0,0,0
625092494,1,1,0,1,1
623100297,0,1,1,0,1
628516567,0,1,0,1,0
620394670,1,0,0,0,1
626014777,1,1,1,0,0
625082678,1,1,1,0,0
623502200,1,1,1,1,0
620912699,0,1,1,0,1
625107107,0,0,0,1,0
629072359,1,1,0,0,1
624720559,0,0,1,0,0
624936875,0,0,1,1,0
626281835,1,0,0,0,1
622535978,0,1,1,1,1
627674124,0,0,1,0,1
621041978,1,0,0,0,0
625487550,1,0,0,0,1
625588225,1,1,0,1,1
621961917,1,0,1,1,0
627867617,0,0,0,1,0
624473021,0,1,0,1,0
627055382,1,0,1,0,1
623928733,0,1,1,0,0
627517474,0,0,1,0,1
628729701,1,1,0,1,0
627797712,1,1,0,0,0
629466907,0,1,0,1,0
620355730,1,0,0,1,1
629240676,1,0,0,1,1
628968129,1,0,1,1,0
628334859,0,1,0,1,1
627559419,0,1,1,1,0
623561437,1,0,0,0,0
622878192,1,0,1,0,0
620205195,1,1,0,1,1
624094303,1,0,0,0,1
628376000,1,0,0,0,1
622165591,1,1,0,1,1
627690073,0,0,1,0,0
627977036,0,1,0,0,1
629418255,1,0,1,1,0
621760315,1,1,1,0,0
629289634,1,0,0,1,1
621316502,1,0,1,1,1
624841602,0,1,1,1,0
623749641,1,1,1,1,1
626734683,1,1,1,0,0
626656928,1,1,1,1,0
622292638,1,0,0,0,1
623319849,0,1,1,0,0
623629270,1,0,1,0,1
629854722,1,1,0,0,1
623917023,0,0,1,0,0
624254002,1,1,0,0,1
629663651,0,1,1,1,1
621111297,0,1,1,0,1
628762931,0,0,1,1,0
620643729,0,0,1,0,0
628428465,0,1,1,0,1
627529578,1,0,1,1,0
625678774,0,1,0,0,1
625263703,0,1,1,1,1
625207770,0,1,1,1,1
621106118,0,1,1,0,1
621364293,0,1,1,1,0
627440214,0,1,0,0,1
626568490,1,1,0,0,1
622457322,1,1,0,0,1
627536622,0,0,0,1,0
625805331,0,0,0,0,0
620515418,1,1,1,0,0
626128401,0,0,0,1,1
620193383,1,0,1,1,1
627193052,1,1,0,0,1
627127040,1,1,0,0,0
628040582,0,0,1,0,0
626943409,1,0,0,0,0
629959062,0,1,0,1,0
627667415,1,0,0,0,1
629375771,1,1,0,1,0
620571646,0,1,1,0,0
623102657,1,0,1,1,0
621735295,0,0,0,0,0
629496802,1,1,1,1,0
625378126,0,0,0,0,0
628203305,0,1,1,0,0
620276726,0,0,1,1,1
629763379,1,1,1,1,1
621304933,0,0,0,0,0
626295348,0,0,1,0,1
626851573,1,1,0,0,0
624483281,0,1,1,0,1
620083441,1,1,1,0,1
623073749,1,0,0,0,0
627425716,0,0,0,0,1
623934973,0,0,0,0,1
629703720,0,1,0,0,1
625975406,1,0,0,1,0
621861034,0,1,0,0,1
628635408,0,0,1,1,0
623697646,1,0,0,1,0
623900890,1,0,1,0,0
622062162,0,1,1,1,0
626271714,1,0,0,1,1
625901502,0,1,0,1,1
624772108,1,1,0,0,0
620432007,1,0,0,0,1
625343120,1,0,0,1,0
621310721,1,0,1,0,0
623229193,1,0,0,0,0
620917223,0,1,0,1,1
626416097,0,0,1,1,1
624666429,0,0,1,1,0
623882733,0,1,0,0,0
621968046,0,0,1,0,0
627338244,1,1,0,1,1
626479687,1,1,1,1,0
629881725,0,1,0,1,1
622342939,0,0,1,0,1
626380318,0,0,1,0,0
620879720,1,0,0,1,0
625220726,0,0,1,1,0
621846775,0,1,0,0,1
628089819,1,1,1,1,0
620650477,0,0,0,1,0
622220686,0,1,1,1,1
629624195,1,1,0,1,1
624304343,1,0,0,1,0
628153334,0,0,0,1,1
626427653,0,1,1,0,0
625180151,1,0,0,0,1
622355792,1,1,1,0,1
626005500,1,0,0,1,1
627556132,1,0,1,0,1
621574502,1,1,1,0,0
626839537,0,1,1,0,0
628873407,1,0,0,1,1
626083262,0,0,1,1,1
628233745,0,0,0,1,1
622612794,1,1,1,0,0
622357515,1,0,1,0,0
627721716,0,0,1,0,0
624681855,1,1,0,0,0
627615968,0,1,1,0,0
629382033,1,0,0,1,0
624952417,0,1,0,1,1
620680949,1,1,0,1,1
622045429,0,0,0,0,0
629766431,0,1,1,1,1
625878715,0,0,0,0,1
623686370,0,1,1,0,0
623454440,0,0,0,0,0
624626308,0,0,1,1,1
622134508,1,0,1,1,1
627621207,0,1,1,0,0
629098413,0,0,0,1,1
622865054,1,1,1,0,0
625404831,0,0,0,1,1
622502208,0,1,1,1,0
629545105,0,1,1,0,1
629810604,0,0,0,1,0
626963830,0,1,0,0,1
625192412,0,0,1,1,1
622503099,1,0,1,0,0
625599878,1,1,0,1,0
627437822,0,1,1,1,1
628915534,1,1,0,0,0
620028672,1,0,0,1,1
621389123,1,1,0,1,1
629613632,0,0,0,1,1
622890241,0,0,0,0,1
624247890,0,0,0,1,1
628019302,1,1,1,0,1
628519955,1,0,1,0,1
629654936,0,0,0,0,0
620002502,1,1,1,0,0
623404891,1,1,1,1,0
626185074,0,1,1,0,0
628974498,1,0,1,0,1
629592992,0,0,0,0,0
621808268,1,0,1,1,1
626034251,0,0,1,1,0
628101274,1,1,0,1,1
625059813,0,0,0,0,1
623424514,0,0,1,0,1
620209299,0,0,0,1,1
622001366,1,1,0,0,0
625897202,1,1,1,1,0
628028322,1,0,0,0,0
628389390,0,1,0,1,1
625869375,1,1,1,1,0
621274151,0,1,0,0,1
623164953,1,1,1,1,1
624274022,1,1,0,0,1
622826589,1,0,0,1,1
624355613,1,0,0,1,0
622721581,1,0,1,1,1
629008051,0,0,0,0,0
623872548,0,1,0,0,0
622251957,1,1,1,1,1
625396904,0,0,0,1,1
625295265,1,1,0,0,1
626796464,0,0,0,1,1
626093366,1,1,1,1,0
628850741,0,1,0,1,1
621815921,1,1,0,1,0
626452304,0,1,0,1,0
628599223,0,0,0,0,1
624961691,1,1,0,1,1
628769187,1,1,0,0,1
620510885,0,1,1,1,0
622305605,0,1,1,0,0
628583250,0,0,0,0,0
621827712,0,0,0,0,1
629429379,0,0,1,0,1
623693107,1,1,1,0,0
623509515,1,1,1,1,1
629023971,1,1,0,0,1
625229772,0,1,1,0,1
627219061,0,1,1,0,0
626555656,1,1,0,1,1
628269824,0,1,0,1,1
624530022,0,1,0,1,0
624779614,1,1,0,1,1
624982411,0,0,1,0,1
623038861,1,0,1,1,0
622347874,1,0,0,1,0
620857508,1,1,1,1,1
623966723,0,0,1,0,0
626383127,0,1,0,1,0
625098447,0,1,0,1,1
620674445,1,1,1,0,0
629605127,0,0,1,1,1
627880288,1,1,0,0,1
627590924,1,1,0,0,0
625944627,0,1,0,1,0
629935774,0,1,0,0,1
626270139,0,0,1,1,1
627012999,1,0,0,0,0
628165332,1,1,0,0,1
620872790,0,1,1,1,1
624421547,1,0,0,0,1
623537439,1,0,0,0,1
628432588,1,0,0,1,0
622452884,1,0,1,1,1
624234981,1,1,0,0,1
621893136,0,0,1,0,0
627347199,0,1,0,1,1
624986143,1,0,1,0,1
620745362,0,0,0,1,1
625861273,0,0,0,1,1
628200693,1,0,0,0,0
627634151,1,0,1,1,1
629885477,1,0,1,0,1
627479832,1,0,0,1,1
629133239,1,1,0,1,1
625556438,1,1,0,1,1
620699577,0,0,0,1,0
624303355,0,1,1,0,1
625505950,0,1,1,0,0
621351559,0,1,1,0,0
628064052,1,0,0,1,1
628129928,0,0,1,0,1
629065481,1,1,1,1,1
625258728,0,0,0,0,1
620389299,0,0,1,1,1
624834333,1,0,0,1,1
627091798,1,0,1,0,0
624743793,0,1,0,1,1
623756116,1,0,0,0,1
621849662,0,1,1,1,1
625973728,0,0,0,0,1
629658774,0,0,1,1,0
625879301,1,0,1,1,0
628814215,1,1,0,1,0
621889839,1,1,0,1,1
629509818,1,1,0,1,1
622202305,0,0,1,0,0
628892713,0,0,1,0,1
627292126,0,0,1,0,1
628535751,1,1,1,1,0
623839812,0,0,0,0,1
623869294,0,0,1,1,1
625825253,0,0,0,1,1
622808022,0,0,1,0,1
620564045,1,1,0,1,1
621764631,0,1,1,0,0
624829175,0,1,0,0,1
620904645,0,1,0,0,1
621917744,0,0,0,1,0
625818286,0,0,0,1,0
626937947,0,1,1,1,1
621825344,0,0,0,0,1
629201462,0,0,0,1,1
627002728,0,1,1,0,0
623701275,1,1,0,1,0
625807721,0,1,0,1,1
624224860,1,0,0,0,0
623725506,1,1,0,0,0
626037495,0,0,0,1,0
629535969,0,0,1,0,0
625083321,1,1,1,1,0
622031565,1,0,0,0,0
627381153,1,1,1,1,1
624226477,0,1,1,0,0
621955050,1,0,1,1,0
628188397,1,0,0,1,1
620983970,1,1,0,0,1
624800486,0,1,0,1,1
624334902,1,1,1,1,0
623905232,0,1,0,1,1
620523874,0,0,0,0,1
628704792,1,0,0,0,1
620552272,1,1,1,0,1
622746519,1,0,1,1,0
627538440,0,0,1,1,0
625064339,0,0,0,0,0
621330182,0,1,0,1,1
622875865,1,1,1,0,0
624142901,0,1,0,0,0
621370206,0,0,1,1,1
622249476,1,1,0,1,0
625398705,1,1,0,1,0
621636875,1,0,0,1,0
625988758,1,0,0,0,1
622944703,0,0,1,0,0
628973312,1,0,1,0,1
626894595,1,0,1,1,1
625382591,0,1,0,0,0
622362333,0,1,0,0,1
620210156,0,1,1,0,0
628365097,1,0,0,1,1
624824696,0,0,0,1,1
628730991,1,0,1,1,0
624703886,1,0,1,0,0
628784038,0,1,0,1,1
622089169,0,1,1,0,1
622162654,1,0,1,0,0
624626132,0,1,1,0,0
629315906,1,0,0,0,0
626793162,1,1,0,0,1
627530757,0,1,0,0,1
621084280,1,0,0,0,0
629972968,0,1,0,0,1
625968312,1,0,0,1,0
628435866,1,1,0,1,0
629006402,1,0,1,0,1
629171533,0,1,0,1,0
627998278,0,1,0,0,0
625014660,1,0,0,0,0
626959487,1,0,1,1,1
627832311,1,1,0,0,0
626833919,1,0,1,1,0
628977269,1,0,0,1,1
621588120,0,1,0,1,0
625444526,1,1,1,1,1
625984955,0,0,0,0,1
627238036,0,0,0,0,1
628647473,1,0,0,0,0
620243720,0,0,1,0,0
627327665,0,1,1,1,1
627168392,1,0,0,0,0
623922219,0,0,1,0,1
628217835,0,1,1,1,0
624505155,1,1,1,0,0
621781552,1,1,1,0,0
622013683,0,0,0,1,1
621770293,0,1,1,1,0
624487848,1,0,0,0,0
626466038,1,1,0,0,1
622533817,1,1,1,1,0
625663790,0,0,1,1,0
621428872,1,0,1,1,1
625892940,0,1,1,0,0
625891119,0,0,0,0,0
624103140,0,0,1,1,1
628371184,0,0,1,0,1
620961344,1,1,0,0,0
626411819,0,0,0,0,0
624386272,1,0,0,0,1
628205667,1,0,0,1,1
624998107,1,1,1,0,0
623556119,1,1,0,1,0
629441451,0,1,0,1,0
624487641,0,0,1,1,0
623774553,1,0,1,1,0
626882154,1,0,1,1,0
620820718,0,1,1,1,0
620637609,0,0,0,1,0
626095529,1,0,0,0,0
620459654,1,1,0,1,0
622601885,0,1,0,0,0
627764707,0,0,0,0,0
625793107,0,1,0,1,1
624527295,1,1,0,1,0
628981023,0,1,0,0,1
625399536,1,0,1,0,0
629099951,0,1,0,0,1
626267556,1,1,0,0,0
620226667,0,1,1,0,0
622204229,1,0,1,0,0
623727051,0,1,0,1,0
627704863,0,0,0,0,1
629864629,1,1,0,0,0
627454725,0,1,0,1,1
623338636,1,1,0,1,0
625542553,1,0,0,1,1
623908357,0,1,0,1,1
628873572,0,1,0,0,1
620435270,1,0,1,0,0
629932811,1,1,0,1,1
625061651,0,1,0,1,0
624504399,0,1,1,1,0
623583139,1,1,0,0,1
624386250,0,1,0,1,1
627138070,1,0,0,1,1
628848881,1,0,0,1,1
621700160,1,0,0,0,1
620555736,0,0,1,0,0
620571945,1,1,1,1,1
624010982,0,0,1,1,0
624634732,0,0,1,0,1
620243527,0,1,1,1,1
622255850,0,1,0,0,0
626655212,0,0,0,0,0
623158244,1,0,0,0,0
622487353,0,0,1,1,0
627320636,0,1,1,0,1
620824965,0,0,0,0,1
620953899,1,0,1,1,1
627633906,1,1,1,1,0
622373775,0,1,0,0,0
629656727,0,1,0,1,1
623883934,0,1,0,1,1
628181245,1,0,0,1,0
626963496,0,1,0,0,0
626343299,1,1,1,0,1
620896473,0,1,1,1,1
622905988,0,0,1,1,1
625397140,1,0,1,0,1
622524107,0,1,0,1,0
628037117,0,0,1,0,0
621113269,1,0,0,0,0
622768791,1,1,1,0,1
622379193,0,1,0,1,1
628887395,0,0,0,0,0
621196505,0,0,0,0,1
627604654,0,1,1,0,1
620275234,1,0,0,0,0
626954475,1,1,1,0,1
626437533,1,0,1,0,1
628309423,0,1,1,0,1
629686976,1,0,1,1,1
627698223,0,1,0,1,0
625255301,0,0,1,1,1
621292378,0,1,0,0,1
620446533,1,1,0,1,1
628292515,0,1,0,0,1
627610606,1,0,1,0,1
629039230,1,1,1,1,1
620455005,0,0,1,1,0
623164323,0,1,1,1,0
623210254,1,0,0,1,1
625532754,0,0,0,1,0
625604604,0,1,0,0,1
626088768,0,0,0,1,1
625445189,1,0,0,0,0
625999764,0,1,0,0,0
624480947,0,1,1,1,0
621461866,0,0,1,0,0
626949872,1,0,0,0,1
622437576,0,0,1,1,1
621573268,1,1,1,1,1
621365751,1,0,1,0,0
628409439,0,1,0,1,1
628795359,0,0,1,0,1
629458703,1,1,1,1,0
622323331,0,1,1,0,1
623066772,0,1,1,1,0
629070722,0,1,1,0,0
622762939,0,0,0,1,1
629313524,0,0,0,0,1
624382733,1,0,1,1,0
629808892,0,1,1,0,0
626660423,1,0,1,1,1
627222065,1,1,1,1,0
625630196,1,1,0,1,1
627883196,0,1,1,0,0
628881915,1,1,1,1,1
624879336,0,0,0,0,0
629481131,1,1,1,0,0
622972631,1,1,1,1,1
621115846,1,0,0,1,1
629586603,1,1,1,1,1
626319433,1,1,0,1,0
622936902,1,0,0,0,0
628425700,0,0,0,0,0
624091725,0,1,0,1,0
620663361,0,0,0,0,0
625309367,1,0,1,1,0
620140078,1,1,1,0,0
620209755,1,0,1,0,0
623999105,1,0,1,1,1
620552438,0,1,1,0,0
628777838,1,1,0,0,1
624447932,1,1,0,1,0
622290312,1,0,1,1,1
629038761,1,1,0,0,1
620834435,0,0,0,1,0
624233125,1,1,1,1,0
629192685,0,1,1,1,0
626352151,0,0,0,1,0
629812076,1,1,1,0,1
628586597,0,1,0,0,1
